Bytes_Transferred,Country,IP,Sport,Status_Code,Time_Elapsed,Timestamp,User_Agent
4991,Bangladesh,76.157.211.120,Judo,404,195,16/09/2023:20:48:18,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
9951,Angola,62.86.7.175,Cycling,200,131,14/11/2023:08:13:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7798,South Africa,223.67.126.44,Canoeing,200,901,19/04/2023:12:20:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2710,Bahrain,3.40.184.201,Basketball,200,320,01/04/2023:13:24:47,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
4206,Greece,190.4.230.84,Badminton,200,860,19/03/2023:11:55:10,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
2342,Bangladesh,35.108.57.174,Taekwondo,200,910,29/06/2023:18:06:40,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
334,India,159.187.220.222,Cycling,200,940,26/04/2023:20:09:07,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
888,Namibia,28.103.93.223,Weightlifting,200,85,07/10/2023:19:04:47,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4579,Benin,119.46.178.96,Wrestling,200,17,21/12/2023:04:07:05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9391,Australia,147.59.59.229,Handball,200,279,30/09/2023:15:42:07,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3999,Gabon,126.60.129.194,Sport Climbing,200,106,05/08/2023:15:26:32,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
7637,Sudan,48.72.12.32,Volleyball,200,104,26/11/2023:23:10:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1831,Italy,85.214.218.78,Boxing,200,317,05/12/2023:02:46:24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5317,Angola,219.88.83.149,Cycling,200,631,14/10/2023:19:04:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2540,Burkina Faso,24.155.199.57,Weightlifting,200,614,16/03/2023:03:11:06,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5385,Uganda,88.249.211.166,Sport Climbing,200,773,23/01/2023:22:01:20,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
2576,Mauritius,193.48.209.151,Surfing,200,809,16/12/2023:16:17:31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
6320,Netherlands,148.161.73.41,Rowing,500,323,28/01/2023:18:53:56,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
520,Benin,116.148.124.246,Fencing,200,488,03/02/2023:05:39:29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
4051,Nigeria,153.13.137.45,Triathlon,200,545,27/12/2023:08:35:32,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
937,Belarus,149.178.246.242,Handball,200,437,04/12/2023:15:04:09,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
9902,Slovenia,27.175.228.48,Weightlifting,200,626,17/08/2023:23:39:45,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6254,Italy,223.123.202.149,Badminton,200,683,23/12/2023:20:22:50,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
9375,Bahrain,158.207.17.179,Volleyball,200,826,06/08/2023:16:29:47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5643,Norway,79.129.210.5,Tennis,200,177,27/04/2023:04:15:10,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7961,Botswana,227.1.103.83,Rugby,200,469,01/11/2023:09:17:17,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4503,Ghana,9.61.28.183,Hockey,200,125,11/03/2023:00:56:28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
3053,North Korea,127.134.42.41,Weightlifting,500,258,21/04/2023:17:22:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7073,Ethiopia,85.8.112.89,Boxing,200,136,26/03/2023:16:04:55,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
4253,Uganda,172.241.187.42,Sport Climbing,404,251,11/07/2023:05:36:41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
6466,Czech Republic,146.189.176.92,Judo,200,413,12/05/2023:23:38:37,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
7643,Turkey,214.177.102.190,Sailing,200,117,19/03/2023:00:33:33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
966,Senegal,208.2.106.32,Shooting,200,538,02/03/2023:09:21:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
8248,Botswana,209.121.249.255,Judo,200,156,16/11/2023:05:51:20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
4986,South Korea,101.142.87.94,Judo,200,361,19/01/2023:16:40:06,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5549,Italy,136.167.114.106,Gymnastics,200,527,20/06/2023:12:20:08,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2762,South Africa,242.145.114.139,Fencing,200,656,11/02/2023:05:43:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9685,South Korea,126.106.15.107,Surfing,200,564,29/07/2023:08:58:25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
940,Sudan,145.178.201.252,Canoeing,200,557,08/09/2023:04:28:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
9103,Palestine,246.102.21.151,Weightlifting,200,627,11/09/2023:05:49:21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2361,Botswana,190.3.171.234,Surfing,500,300,13/10/2023:04:36:01,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7989,Namibia,228.114.225.101,Volleyball,500,513,06/07/2023:04:50:26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2969,Bulgaria,0.153.138.35,Archery,404,186,16/02/2023:10:06:07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8681,Pakistan,120.139.117.59,Badminton,200,371,20/12/2023:11:24:05,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
4829,Belgium,144.109.202.97,Sailing,200,872,22/03/2023:15:19:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8497,South Korea,45.40.7.237,Golf,200,787,10/09/2023:05:07:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
8321,Turkey,111.183.151.17,Gymnastics,200,614,25/01/2023:15:39:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4903,South Sudan,56.106.183.42,Cycling,200,543,04/05/2023:15:35:01,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
1339,Jamaica,155.104.188.30,Badminton,200,916,08/03/2023:00:49:45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
8504,Malawi,186.203.146.126,Rugby,200,987,06/07/2023:21:19:27,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
9314,Benin,202.153.52.254,Cycling,200,411,05/01/2023:06:24:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8805,Comoros,5.171.99.27,Triathlon,200,780,08/01/2023:17:12:40,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4308,Israel,78.74.198.236,Gymnastics,200,501,25/08/2023:00:06:23,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5615,Philippines,235.175.61.148,Athletics (Track and Field),404,654,08/10/2023:20:37:59,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
6403,Greece,33.101.33.190,Athletics (Track and Field),404,865,21/01/2023:08:00:54,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1985,Lesotho,97.113.245.78,Canoeing,404,489,25/08/2023:02:29:43,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
443,Canada,232.119.37.63,Table Tennis,200,36,27/01/2023:03:46:46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2798,Czech Republic,176.59.254.150,Football,200,123,25/05/2023:02:09:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6089,South Korea,13.5.125.233,Cycling,200,61,19/11/2023:05:23:26,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7064,Brazil,156.62.59.238,Volleyball,404,441,27/11/2023:11:02:37,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
4811,Liberia,179.156.92.79,Athletics (Track and Field),200,667,26/01/2023:05:01:55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3035,Eswatini,246.15.92.129,Golf,200,76,24/02/2023:19:44:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2932,Barbados,36.85.131.54,Surfing,200,303,06/05/2023:14:24:10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
3566,Sri Lanka,193.158.206.124,Rugby,200,231,22/11/2023:10:25:04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
6705,Uganda,219.139.231.151,Badminton,200,763,19/03/2023:15:04:56,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5607,Ghana,108.72.22.23,Athletics (Track and Field),200,487,16/04/2023:09:58:36,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7218,Sudan,70.129.237.154,Hockey,200,501,19/02/2023:16:04:58,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5573,Ireland,185.173.188.112,Wrestling,200,933,20/03/2023:19:49:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
5266,Iran,10.44.175.11,Gymnastics,200,930,03/05/2023:00:55:15,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
5061,Liberia,205.77.141.22,Canoeing,404,33,22/08/2023:00:33:43,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2678,Belgium,26.216.241.107,Gymnastics,200,659,04/09/2023:02:04:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5772,Thailand,12.205.237.30,Rowing,404,148,23/02/2023:10:25:27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
4231,Russia,211.244.71.106,Gymnastics,200,339,08/05/2023:01:06:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5247,Ivory Coast,16.134.16.0,Athletics (Track and Field),200,923,16/08/2023:10:36:20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
1149,Venezuela,64.146.227.236,Badminton,200,347,14/06/2023:06:54:05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8752,Belarus,144.52.242.30,Taekwondo,200,23,21/07/2023:15:24:35,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
1666,New Zealand,42.136.52.31,Wrestling,200,981,20/01/2023:22:51:35,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
9956,Sri Lanka,219.56.242.221,Sailing,200,871,03/09/2023:16:24:08,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2533,Germany,5.171.185.172,Sailing,404,227,18/09/2023:22:34:16,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
6119,Switzerland,60.191.192.76,Triathlon,500,876,10/12/2023:01:03:04,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
8507,Eswatini,63.251.76.106,Triathlon,200,210,04/09/2023:07:23:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4197,Venezuela,244.240.192.158,Football,404,925,17/03/2023:22:42:16,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
1432,Ethiopia,75.206.135.152,Rugby,200,396,01/11/2023:14:22:23,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8123,Iran,142.74.1.123,Skateboarding,404,378,22/11/2023:10:02:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9607,Tunisia,115.101.66.120,Surfing,200,450,18/10/2023:00:04:52,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7177,China,20.181.234.227,Sailing,404,728,07/08/2023:05:34:23,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7936,Russia,117.129.17.23,Hockey,200,945,05/02/2023:21:43:34,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4883,Comoros,210.111.202.193,Weightlifting,200,391,08/12/2023:15:06:04,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2665,Liberia,66.221.25.221,Rugby,404,975,01/10/2023:02:10:40,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3355,Switzerland,250.90.33.58,Weightlifting,404,902,17/02/2023:02:02:11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5321,Czech Republic,96.135.28.151,Skateboarding,200,285,01/08/2023:18:56:45,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
4311,Madagascar,255.244.45.111,Volleyball,200,647,04/04/2023:08:31:42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2605,Germany,122.217.140.144,Sailing,200,752,30/10/2023:10:52:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
3308,Greece,177.108.246.66,Rugby,200,138,13/06/2023:06:35:32,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6137,China,221.225.131.117,Canoeing,500,646,21/01/2023:16:55:53,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
5359,Guinea,189.53.105.91,Sport Climbing,200,506,20/08/2023:15:27:44,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
366,Portugal,74.94.137.147,Surfing,200,510,19/11/2023:02:55:00,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8902,Eswatini,174.62.126.232,Wrestling,200,408,30/03/2023:07:56:27,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3850,Seychelles,118.72.174.216,Gymnastics,200,372,08/10/2023:22:18:47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5454,Greece,97.77.86.223,Wrestling,404,821,01/09/2023:13:41:34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
8936,Iran,105.21.98.202,Boxing,200,322,03/01/2023:18:33:25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2388,Mauritius,203.212.149.103,Volleyball,200,978,11/12/2023:09:18:41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
4490,Tanzania,0.7.73.238,Volleyball,200,332,09/10/2023:06:15:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
6264,Sweden,188.20.17.83,Basketball,404,403,04/03/2023:04:48:22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
5850,Trinidad and Tobago,234.130.18.169,Basketball,200,244,24/05/2023:03:39:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
4036,Ethiopia,100.50.229.53,Weightlifting,404,389,24/12/2023:03:23:25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9320,Bahrain,38.123.141.95,Athletics (Track and Field),200,647,23/10/2023:07:40:26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
8596,India,189.41.62.200,Football,200,511,23/01/2023:09:37:27,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
5646,Guinea,225.60.138.52,Wrestling,500,423,21/12/2023:01:19:07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
1471,Mali,106.75.20.178,Handball,200,283,26/10/2023:03:54:40,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2884,Morocco,68.247.155.37,Cycling,200,860,03/02/2023:17:14:20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
4474,Iraq,25.98.44.217,Shooting,200,347,28/05/2023:20:07:15,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
4988,Egypt,157.134.248.16,Volleyball,200,482,20/11/2023:12:18:03,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
7481,Nigeria,71.23.94.63,Table Tennis,200,408,25/12/2023:23:33:01,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
